"x","y","NEXY$species","bio_01","bio_02","bio_03","bio_04","bio_05","bio_06","bio_07","bio_08","bio_09","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
145.6425953,-17.36319185,"splendida",200.199295043945,59.0074119567871,51.0033645629883,2054.39331054688,252.405990600586,136.991897583008,115.414093017578,219.199295043945,196.199295043945,221.199295043945,171.995956420898,2348.38232421875,424.064422607422,65.6420593261719,63.8000259399414,1119.86364746094,222.128829956055,872.070922851562,302.212677001953
145.6551407,-17.41010082,"splendida",201.889282226562,59.334098815918,50.8033638000488,2093.22534179688,255.095977783203,137.799896240234,117.296089172363,219.316192626953,197.809967041016,223.213302612305,173.006607055664,2813.04663085938,503.936981201172,81.0827560424805,62.5173492431641,1322.62072753906,270.848266601562,1016.87866210938,378.311889648438
145.5932466,-17.37316056,"Malanda",198.714614868164,61.8100700378418,52.2033653259277,2073.716796875,252.321319580078,133.583221435547,118.738090515137,217.714614868164,194.835952758789,219.714614868164,170.393295288086,2386.74975585938,431.507598876953,66.1738433837891,64.9213638305664,1160.30603027344,222.911437988281,912.713684082031,295.952789306641
145.5831088,-17.38712384,"Malanda",197.911926269531,63.0100708007812,52.6033630371094,2085.27661132812,252.318634033203,131.583221435547,120.735404968262,216.911926269531,194.030578613281,218.911926269531,169.593292236328,2403.68432617188,431.856628417969,67.3657989501953,64.9186782836914,1174.5693359375,225.287307739258,930.217102050781,293.117919921875
145.589435,-17.37673173,"Malanda",198.353271484375,62.4100685119629,52.4033660888672,2080.0966796875,252.359970092773,132.583221435547,119.776748657227,217.353271484375,194.513275146484,219.353271484375,169.993301391602,2399.17700195312,432.442108154297,66.8898239135742,64.9600219726562,1169.47766113281,224.459365844727,922.905395507812,295.055358886719
145.5734661,-17.399956,"Malanda",197.387908935547,63.6127548217773,52.8027076721191,2089.1943359375,252.194610595703,130.583877563477,121.610725402832,216.390594482422,193.390594482422,218.390594482422,169.191268920898,2400.10278320312,429.719573974609,67.5918121337891,64.8027114868164,1175.49853515625,225.371368408203,934.589477539062,290.117462158203
145.6589359,-17.39549373,"Malanda",200.22135925293,58.212085723877,50.6033630371094,2073.27172851562,252.828063964844,137.009963989258,115.818099975586,216.048278808594,196.220031738281,221.223373413086,171.616668701172,2835.64575195312,513.515441894531,81.1644897460938,62.9953346252441,1338.1083984375,271.083404541016,1019.16510009766,383.0048828125
145.6579302,-17.39646915,"Malanda",200.61735534668,58.6127548217773,50.8033638000488,2082.2431640625,253.424057006836,137.006622314453,116.417434692383,218.04426574707,196.61669921875,221.620040893555,171.813323974609,2749.07055664062,498.188934326172,78.5771865844727,62.9960021972656,1296.91821289062,262.524841308594,990.535461425781,370.453643798828
145.5966649,-17.39470181,"Malanda",198.591918945312,62.4107475280762,52.2007026672363,2092.82836914062,252.798614501953,132.385879516602,120.412727355957,217.592590332031,194.592590332031,219.592590332031,169.795272827148,2557.08837890625,459.071472167969,72.3878021240234,64.2007064819336,1237.19030761719,241.557342529297,972.321350097656,320.683380126953
145.5713458,-17.4004615,"Malanda",197.066558837891,63.9734268188477,52.7633819580078,2090.06298828125,252.073257446289,130.223205566406,121.850051879883,216.229919433594,193.229919433594,218.229919433594,168.869918823242,2435.09497070312,434.775726318359,68.7131576538086,64.7633819580078,1190.17492675781,229.096069335938,946.652404785156,295.448883056641
145.5995863,-16.80650006,"splendida",219.933319091797,41.0134086608887,45.006706237793,1831.97692871094,260.743377685547,168.886611938477,91.8567428588867,236.736663818359,202.096694946289,238.736663818359,194.893325805664,1672.70495605469,351.891571044922,27.7298221588135,92.1633682250977,1021.39520263672,88.0260925292969,825.980163574219,100.515869140625
145.5011919,-17.07970947,"splendida",211.844207763672,56.8540802001953,51.4033393859863,1986.69067382812,260.650909423828,149.874786376953,110.77613067627,229.844207763672,193.440841674805,231.844207763672,184.440841674805,1008.57495117188,209.701461791992,18.8372573852539,86.0000457763672,590.955444335938,61.5591011047363,479.938568115234,69.040397644043
145.4763667,-17.26189058,"eachamensis",197.364364624023,64.8127746582031,54.0027046203613,2038.802734375,250.975067138672,130.557662963867,120.417411804199,215.364364624023,179.168365478516,218.168365478516,169.367721557617,1717.58154296875,329.675994873047,39.2093353271484,76.6000747680664,936.400451660156,133.028594970703,767.589111328125,155.435256958008
145.4906705,-17.38979235,"eachamensis",191.415161132812,68.3713989257812,54.6067047119141,2085.35278320312,247.376495361328,121.966430664062,125.41007232666,210.376495361328,177.892532348633,212.415161132812,162.573150634766,1984.73364257812,362.288452148438,52.1998481750488,68.9613800048828,1017.78985595703,176.244918823242,839.746520996094,207.375823974609
145.4955755,-17.38372176,"eachamensis",192.454498291016,67.9320678710938,54.4067039489746,2086.2607421875,248.376495361328,123.366424560547,125.010070800781,211.376495361328,181.302551269531,213.454498291016,163.573150634766,1996.04724121094,362.347808837891,53.0031852722168,68.5220489501953,1018.52532958984,178.494262695312,837.986572265625,211.592529296875
145.4854726,-17.3486422,"eachamensis",194.166412353516,67.0554428100586,53.8033638000488,2073.9072265625,249.811798095703,125.59838104248,124.213409423828,213.008453369141,188.058563232422,215.205093383789,166.008453369141,1866.98950195312,343.687133789062,47.6200752258301,70.8420867919922,970.688415527344,161.544235229492,797.066711425781,190.402923583984
