"x","y","NEXY$species","bio_01","bio_02","bio_03","bio_04","bio_05","bio_06","bio_07","bio_08","bio_09","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
145.6425953,-17.36319185,"splendida",200.199295043945,58.0074119567871,48.0033645629883,2333.32934570312,253.202651977539,132.991897583008,120.210754394531,221.201965332031,194.201965332031,224.201965332031,168.201293945312,2428.58374023438,426.270416259766,66.6413726806641,63.8033905029297,1168.07312011719,225.328796386719,939.871643066406,300.001281738281
145.6551407,-17.41010082,"splendida",201.809967041016,58.0100708007812,47.8033638000488,2360.49096679688,255.095977783203,133.799896240234,121.296089172363,222.889282226562,195.809967041016,226.213302612305,169.485931396484,2892.95727539062,506.612945556641,82.0827560424805,62.6346740722656,1368.89575195312,274.082885742188,1084.47863769531,375.232574462891
145.5932466,-17.37316056,"Malanda",198.714614868164,60.8100700378418,49.2033653259277,2354.44506835938,252.91796875,129.583221435547,123.334747314453,220.311264038086,193.311264038086,223.311264038086,166.868621826172,2466.7138671875,436.787322998047,66.7705078125,65.8000259399414,1209.98132324219,225.354095458984,981.592346191406,291.920135498047
145.5831088,-17.38712384,"Malanda",197.911926269531,62.0100708007812,49.6033630371094,2365.17529296875,252.515289306641,127.583229064941,124.932067871094,219.108581542969,192.108581542969,222.108581542969,165.671295166016,2483.64038085938,442.344421386719,67.5624618530273,65.8000259399414,1223.84729003906,227.724594116211,999.098449707031,289.477203369141
145.589435,-17.37673173,"Malanda",198.353271484375,61.4100685119629,49.4033660888672,2360.85009765625,252.756637573242,128.583221435547,124.173408508301,219.749923706055,192.749923706055,222.749923706055,166.229949951172,2479.25708007812,440.205871582031,67.2864837646484,65.8000259399414,1218.91430664062,226.979339599609,991.745361328125,291.338684082031
145.5734661,-17.399956,"Malanda",197.387252807617,62.6100692749023,49.8060493469238,2367.44799804688,252.194610595703,126.583885192871,125.610725402832,218.390594482422,191.390594482422,221.390594482422,165.191268920898,2479.69750976562,443.163269042969,67.5951538085938,65.8000259399414,1224.69250488281,227.570678710938,1003.58679199219,286.316772460938
145.6589359,-17.39549373,"Malanda",200.220031738281,57.2100677490234,47.6033630371094,2340.64965820312,252.828063964844,133.009963989258,119.818099975586,221.22135925293,194.220031738281,224.223373413086,168.218017578125,2916.24438476562,516.513427734375,82.1644897460938,63.3906440734863,1382.73937988281,274.68408203125,1086.56506347656,380.003570556641
145.6579302,-17.39646915,"Malanda",200.61669921875,57.6100692749023,47.8033638000488,2347.42358398438,253.424057006836,133.006622314453,120.417434692383,221.61735534668,194.61669921875,224.620040893555,168.614013671875,2829.86669921875,501.186248779297,79.5771865844727,63.1919822692871,1343.75048828125,266.323486328125,1057.73547363281,367.453002929688
145.5966649,-17.39470181,"Malanda",198.589248657227,61.4100685119629,49.204044342041,2368.64208984375,252.798614501953,128.385879516602,124.412727355957,219.592590332031,192.592590332031,222.592590332031,165.795272827148,2638.47705078125,464.725189208984,72.3911437988281,65.2000274658203,1286.986328125,244.354644775391,1041.32067871094,317.480682373047
145.5713458,-17.4004615,"Malanda",197.026580810547,62.8100700378418,49.9667205810547,2370.73022460938,252.073257446289,126.223213195801,125.850051879883,218.229919433594,191.229919433594,221.229919433594,164.869918823242,2514.97143554688,448.216064453125,68.9164962768555,65.6000213623047,1239.20812988281,231.456069946289,1015.48901367188,291.808868408203
145.5995863,-16.80650006,"splendida",220.893325805664,40.3734397888184,41.3667373657227,2113.93090820312,263.743377685547,165.886611938477,97.8567428588867,240.736663818359,199.893325805664,243.579986572266,191.933319091797,1749.37829589844,369.608551025391,28.3630867004395,92.3267440795898,1068.39526367188,86.9860992431641,889.183532714844,98.515869140625
145.5011919,-17.07970947,"splendida",212.440841674805,55.8540802001953,48.1626930236816,2281.7646484375,262.488220214844,146.230773925781,116.257446289062,232.844207763672,190.440841674805,235.844207763672,181.037490844727,1087.52758789062,231.18962097168,19.0779056549072,87.0000457763672,638.552062988281,60.15576171875,545.535217285156,66.6370544433594
145.4763667,-17.26189058,"eachamensis",197.168365478516,63.8127708435059,51.0033645629883,2328.9443359375,251.972366333008,126.557655334473,125.414710998535,218.364364624023,175.367721557617,221.364364624023,165.367721557617,1796.58557128906,356.6787109375,40.2059707641602,77.6000747680664,984.207153320312,132.024566650391,835.395141601562,153.238586425781
145.4906705,-17.38979235,"eachamensis",190.73112487793,67.4100723266602,51.8033638000488,2362.04321289062,247.376495361328,117.808464050293,129.56803894043,212.415161132812,172.100570678711,215.415161132812,158.573150634766,2065.02124023438,390.288452148438,53.0418586730957,70.6067504882812,1066.78991699219,174.544021606445,908.746520996094,203.295181274414
145.4955755,-17.38372176,"eachamensis",191.891784667969,67.0100708007812,51.6033630371094,2365.138671875,248.376495361328,119.047790527344,129.328704833984,213.454498291016,175.87126159668,216.454498291016,159.573150634766,2076.2099609375,390.347808837891,53.8845291137695,70.0067520141602,1067.525390625,178.114715576172,906.986572265625,207.6298828125
145.4854726,-17.3486422,"eachamensis",194.008453369141,66.3713989257812,51.6067047119141,2357.94604492188,249.969787597656,121.59838104248,128.371398925781,215.205093383789,172.205093383789,218.205093383789,162.047119140625,1946.33068847656,371.648468017578,47.9746971130371,71.8420867919922,1019.68841552734,159.569396972656,866.028015136719,186.308822631836
