"x","y","NEXY$species","bio_01","bio_02","bio_03","bio_04","bio_05","bio_06","bio_07","bio_08","bio_09","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
145.5382229,-17.34086408,"eachamensis",199.720001220703,63.4000015258789,48.3600006103516,2572.15991210938,258.160003662109,127.400001525879,130.759994506836,225.199996948242,185.119995117188,228.199996948242,164.960006713867,1963.31994628906,365.160003662109,48.3199996948242,72.2399978637695,1032.71997070312,164.720001220703,833.679992675781,202.600006103516
145.525928,-17.09946744,"eachamensis",204.360000610352,56.0400009155273,46.7999992370605,2453.56005859375,257.799987792969,137.960006713867,119.839996337891,229.160003662109,178.399993896484,231.199996948242,170.759994506836,1262.35998535156,267.079986572266,22.0799999237061,90.0400009155273,762.47998046875,72,606.919982910156,84.6800003051758
145.49195,-17.3542256,"eachamensis",195.399993896484,66.1999969482422,49.5999984741211,2575.60009765625,255,120.800003051758,134.199996948242,220.399993896484,174.800003051758,223.399993896484,160.399993896484,1969.80004882812,370.799987792969,47.4000015258789,73.8000030517578,1051.80004882812,160.800003051758,860.200012207031,192.600006103516
145.6579302,-17.39646915,"Malanda",201.600006103516,58.4000015258789,45.7999992370605,2547.80004882812,258.200012207031,132.800003051758,125.400001525879,226.600006103516,189.600006103516,229.600006103516,166.800003051758,2832,518.400024414062,77.5999984741211,65.8000030517578,1372.19995117188,259.399993896484,1051,367
145.8917455,-17.55980619,"utcheensis",235,47,40,2640,289,171,118,262,223,265,200,3642,614,103,63,1713,336,1368,458
145.91222,-17.521545,"utcheensis",236,45.2000007629395,39.2000007629395,2613.60009765625,289.200012207031,173.399993896484,115.800003051758,256.600006103516,224,265.600006103516,201,3787.60009765625,642.799987792969,104.800003051758,63,1762.80004882812,348.399993896484,1388,498.200012207031
145.959878,-17.52044,"utcheensis",238.399993896484,42.2000007629395,37.4000015258789,2598,289.799987792969,177.600006103516,112.199996948242,265,225.800003051758,267.399993896484,203.399993896484,3878.80004882812,656,105.400001525879,63,1809.59997558594,352.600006103516,1437.19995117188,503.600006103516
145.906632,-17.565007,"utcheensis",235.399993896484,46.5999984741211,39.5999984741211,2636.19995117188,289.200012207031,171.600006103516,117.599998474121,262.200012207031,223.199996948242,265.200012207031,200.399993896484,3664.39990234375,618.200012207031,103,63,1721.80004882812,336.799987792969,1373.19995117188,462.799987792969
145.872333,-17.592509,"utcheensis",230.600006103516,49.5999984741211,40.5999984741211,2657.919921875,285.799987792969,164.600006103516,121.199996948242,257.279998779297,218.600006103516,260.600006103516,194.679992675781,3582.47998046875,606.320007324219,100.440002441406,63.7999992370605,1686.35998535156,327,1343.76000976562,450
145.862499,-17.549832,"utcheensis",233.800003051758,49,40.7999992370605,2654.71997070312,289.079986572266,168.600006103516,120.480003356934,256.799987792969,221.800003051758,263.799987792969,198,3456.8798828125,584.719970703125,98.2799987792969,63,1622.0400390625,322.079986572266,1288.64001464844,441.279998779297
145.84198,-17.551823,"utcheensis",232.279998779297,50.2000007629395,41.2000007629395,2664.15991210938,288.079986572266,166.080001831055,122,257.119995117188,220.279998779297,262.079986572266,196.279998779297,3417.60009765625,576.47998046875,97.8399963378906,63,1605.52001953125,319.480010986328,1282.47998046875,432.600006103516
145.962296,-17.627894,"utcheensis",236.559997558594,44.560001373291,38.4000015258789,2636.39990234375,289.200012207031,173.399993896484,115.800003051758,262.799987792969,223.800003051758,265.799987792969,200.800003051758,3641.84008789062,619.719970703125,98.0400009155273,64.8399963378906,1737.16003417969,319.959991455078,1385.11999511719,447.959991455078
145.939844,-17.638724,"utcheensis",235.800003051758,46,39,2655.60009765625,289.600006103516,171.800003051758,117.800003051758,262.600006103516,223.600006103516,265.600006103516,199.800003051758,3625,617.400024414062,98.4000015258789,64.8000030517578,1729.59997558594,320,1377.59997558594,443.799987792969
145.9222384,-17.64183712,"utcheensis",233.600006103516,47.2000007629395,39.4000015258789,2658.60009765625,288,168.800003051758,119.199996948242,260.200012207031,221.600006103516,263.600006103516,197.600006103516,3692.80004882812,632.599975585938,99.5999984741211,65,1760.40002441406,325.200012207031,1395.80004882812,454.200012207031
145.961788,-17.666097,"utcheensis",234.960006713867,45.2000007629395,38.7999992370605,2641.67993164062,288,171.399993896484,116.599998474121,261.200012207031,222.360000610352,264.359985351562,198.960006713867,3665.28002929688,629.239990234375,96.5999984741211,65.6399993896484,1762.0400390625,315.640014648438,1399.68005371094,443.799987792969
145.973615,-17.676552,"utcheensis",233.759994506836,45.2000007629395,39,2637.47998046875,286.799987792969,170.399993896484,116.400001525879,259.799987792969,220.960006713867,262.959991455078,197.759994506836,3815.28002929688,658.440002441406,99.1999969482422,66.4400024414062,1845.43994140625,324.640014648438,1464.28002929688,456.600006103516
145.9260154,-18.00475683,"splendida",239,56.2000007629395,42.2000007629395,2872.8798828125,299.799987792969,166,133.800003051758,267,224.839996337891,271,200.320007324219,2557.43994140625,511.200012207031,54.9199981689453,80.2799987792969,1428.07995605469,177.240005493164,1122.59997558594,202.759994506836
145.563874,-17.825778,"Tully",198.600006103516,73.4000015258789,49.4000015258789,2808,264.600006103516,117.599998474121,147,225.600006103516,170,229.600006103516,160.600006103516,1874.80004882812,353.200012207031,46.4000015258789,73.8000030517578,991,146.600006103516,794.200012207031,166.600006103516
145.6120694,-17.5275398,"Tully",196.160003662109,63.7999992370605,47.7999992370605,2615.8798828125,255.960006713867,123.160003662109,132.800003051758,222.160003662109,185.160003662109,225.160003662109,160.800003051758,3029.47998046875,530.280029296875,85.5999984741211,64.8000030517578,1462.23999023438,280.600006103516,1154.52001953125,379.760009765625
145.6154798,-17.59805288,"eachamensis",194.559997558594,65.4000015258789,47.9599990844727,2640.36010742188,255.160003662109,120.120002746582,135.039993286133,220.559997558594,183.559997558594,223.559997558594,158.559997558594,2983.080078125,525,83.6800003051758,64.8000030517578,1440.64001464844,271.959991455078,1132.59997558594,369.839996337891
